travel_id,lodging_nm,lodging_payment_seq,lodging_type_cd,rsvt_yn,chk_in_dt_min,chk_out_dt_min,payment_num,brno,store_nm,road_nm_addr,lotno_addr,road_nm_cd,lotno_cd,payment_dt,payment_mthd_se,payment_amt_won,payment_etc
h_h001338,콤마앤리조트,0,4,Y,,,2,,,제주특별자치도 서귀포시 안덕면 사계중앙로3번길 22,제주특별자치도 서귀포시 안덕면 사계리 2266-1,,,,1,163700,
h_h001340,심스호텔,0,1,Y,,,2,,,제주특별자치도 제주시 임항로 249,제주특별자치도 제주시 건입동 658-1,,,,1,40000,
h_h001340,호텔스카이파크 제주1호점,0,1,Y,,,2,,,제주특별자치도 제주시 삼무로 48,제주특별자치도 제주시 연동 272-29,,,,1,39800,
h_h001345,대박명가b,0,3,N,,,2,,,대박명가b,,,,,4,0,
h_h001345,더베스트제주성산,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 동류암로 26,제주특별자치도 서귀포시 성산읍 고성리 298-5,,,,1,55000,
h_h001345,의귀하루,0,3,Y,,,2,,,제주특별자치도 서귀포시 남원읍 원님로25번길 33-3,제주특별자치도 서귀포시 남원읍 의귀리 655-7,,,,1,155000,
h_h001354,갈매기둥지,1,8,Y,,,1,,갈매기둥지,제주특별자치도 제주시 조천읍 조함해안로 514,제주특별자치도 제주시 조천읍 함덕리 1004-17,3349182,5011025924,2023-06-12 00:00:00,1,87000,5호(여성1인)
h_h001355,경복민박,1,3,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-15 15:35:00,1,168000,"제주 경복민박펜션(노천자쿠지,노천족욕탕)"
h_h001355,플레이스캠프제주,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-21 15:47:00,1,109700,플레이스 캠프 제주
h_h001355,해비치 호텔&리조트 제주,1,1,Y,,,2,,트립토파즈,서울 강남구 논현로135길 48,서울 강남구 논현동 28-2,4166133,1168010800,,3,366155,해비치 호텔&리조트 
h_h001359,바다연,0,3,Y,,,2,,,제주특별자치도 서귀포시 표선면 민속해안로 22,,,,,1,117000,
h_h001359,블루엘스파&풀펜션,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 신엄안2길 54-1,제주특별자치도 제주시 애월읍 신엄리 950,,,,1,104898,
h_h001359,블루엘스파&풀펜션,1,3,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-29 00:00:00,3,113050,제주 블루엘스파&풀펜션
h_h001364,제주샹그릴라호텔앤리조트,0,1,Y,,,4,,,제주특별자치도 제주시 해안마을북길 14-6,,,,,1,108000,
h_h001365,그라벨호텔제주,0,1,Y,,,2,,,제주특별자치도 제주시 일주서로 7316,제주특별자치도 제주시 외도일동 401-8,,,,5,91500,
h_h001365,호텔브릿지 서귀포,0,1,Y,,,2,,,제주특별자치도 서귀포시 태평로 436,제주특별자치도 서귀포시 서귀동 162-4,,,,1,61800,
h_h001366,바다향기펜션,1,3,Y,,,3,,에어비앤비,,,,,2023-05-31 06:29:00,1,280000,숙박비
h_h001371,뜨레비호텔,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-17 16:31:00,1,51000,제주 뜨레비호텔 
h_h001372,로긴호텔,0,1,Y,,,2,,,2398,,,,,2,130000,
h_h001373,금호제주리조트,1,4,Y,,,1,,금호리조트(주),제주특별자치도 서귀포시 남원읍 태위로 522-12,,3350268,5013025321,2023-07-04 05:41:00,1,156000,
h_h001373,신신호텔 서귀포점,1,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-04 21:53:00,1,45980,신신호텔 제주오션
h_h001373,신신호텔 천지연점,1,1,Y,,,1,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-26 19:10:00,1,38718,신신호텔 제주 천지연
h_h001373,아이미제주비치호텔,1,1,Y,,,1,,아고다페이먼트코리아 유한회사,서울 중구 을지로 100,,3101006,1114010500,2023-07-04 15:40:00,1,44535,아이미 제주 비치호텔 함덕W
h_h001373,제주오리엔탈호텔,1,1,Y,,,1,,(주)하나투어,서울 종로구 인사동5길 41,서울 종로구 공평동 1,4100254,1111012700,2023-06-15 20:23:00,1,49200,하나투어 상품
h_h001373,호텔컬리넌 제주,1,1,Y,,,1,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-05 18:54:00,1,44550,제주 컬리넌 호텔
h_h001375,클럽다인리조트,0,4,Y,,,4,,,제주특별자치도 제주시 애월읍 애월해안로 400-9,제주특별자치도 제주시 애월읍 고내리 79-8,,,,2,127200,
h_h001382,골든튤립제주성산호텔,1,1,Y,,,2,,골든튤립 제주성산호텔,제주특별자치도 서귀포시 성산읍 일출로 31,제주특별자치도 서귀포시 성산읍 고성리 329-1,3350244,5013025924,2023-06-02 11:40:00,1,83420,숙박비
h_h001382,신신호텔 제주공항점,1,1,Y,,,2,,아고다,,,,,2023-06-25 00:00:00,1,41679,Shinshin Hotel Jeju Airport
h_h001382,위드스테이호텔,1,1,Y,,,2,,아고다,,,,,2023-05-31 00:00:00,1,54969,With Stay Hotel Jeju
h_h001391,골든튤립제주성산호텔,0,1,Y,,,1,,,제주특별자치도 서귀포시 성산읍 일출로 31,제주특별자치도 서귀포시 성산읍 고성리 329-1,,,,1,30000,
h_h001391,메종글래드제주,0,1,Y,,,1,,,제주특별자치도 제주시 노연로 80,제주특별자치도 제주시 연동 263-15,,,,1,80000,
h_h001392,더베스트제주성산,1,1,Y,,,2,,아고다,,,,,2023-06-08 00:00:00,1,50031,The Best Jeju Seongsan
h_h001392,코업시티호텔 하버뷰,1,1,Y,,,2,,아고다,,,,,2023-06-19 00:00:00,1,89505,CO-OP City Hotel Harborview
h_h001393,라마다제주시티호텔,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-09 16:00:00,3,47450,HO-스탠다드 더블 숙박비
h_h001396,김군아미고게스트하우스,0,7,Y,,,1,,,제주특별자치도 제주시 애월읍 애월해안로 670,제주특별자치도 제주시 애월읍 구엄리 1233,,,,5,25000,
h_h001396,아루미호텔 협재점,0,1,Y,,,1,,,제주특별자치도 제주시 한림읍 한림로 545,제주특별자치도 제주시 한림읍 옹포리 393,,,,1,35000,
h_h001397,씨엘로펜션,0,3,Y,,,2,,,제주특별자치도 서귀포시 남원읍 신례로 101-4,제주특별자치도 서귀포시 남원읍 신례리 362-8,,,,1,240000,
h_h001398,비스타케이호텔 월드컵,1,1,Y,,,5,,비스타케이 호텔 월드컵점,제주특별자치도 서귀포시 김정문화로41번길 10-6,제주특별자치도 서귀포시 법환동 745-1,4850055,5013010200,2023-07-03 13:02:00,1,100000,숙박비
h_h001398,제주노블레스관광호텔,1,1,Y,,,5,,제주 노블레스 관광호텔,제주특별자치도 제주시 월성로4길 19,제주특별자치도 제주시 용담이동 2761,4848555,5011010900,2023-06-25 22:57:00,1,80000,숙박비
h_h001404,글로리야,0,8,Y,,,2,,,중산간동로 1513-87,,,,,5,380000,
h_h001404,하가로트리,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 하가로1길 12,제주특별자치도 제주시 애월읍 하가리 894,,,,5,240000,
h_h001406,더베스트제주성산,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 동류암로 26,제주특별자치도 서귀포시 성산읍 고성리 298-5,,,,1,65000,
h_h001406,블루 화와이 호텔,0,1,Y,,,2,,,1927  블루화와이호텔,,,,,1,60000,
h_h001406,신신호텔 제주공항점,1,1,Y,,,2,,아고다,,,,,2023-06-01 17:28:00,1,38999,숙박비
h_h001406,신신호텔 천지연점,1,1,Y,,,2,,아고다,,,,,2023-06-19 02:18:00,1,30683,
h_h001406,호텔더원,0,1,Y,,,2,,,제주특별자치도 제주시 사장3길 33,제주특별자치도 제주시 연동 279-3,,,,1,65340,
h_h001415,삼해인관광호텔,0,1,Y,,,2,,,제주특별자치도 제주시 도령로 108,제주특별자치도 제주시 연동 260-9,,,,1,37524,
h_h001415,호아요가숙소,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 애월로2길 38,제주특별자치도 제주시 애월읍 애월리 2193,,,,5,190000,
h_h001416,대경엘리시아,0,11,Y,,,5,,,제주특별자치도 제주시 애월읍 애월로19길 4,제주특별자치도 제주시 애월읍 애월리 355,,,,1,380000,
h_h001421,송당미학,0,3,Y,,,2,,,제주특별자치도 제주시 구좌읍 송당서길 47-1,제주특별자치도 제주시 구좌읍 송당리 1862,,,,1,270000,
h_h001421,엠버퓨어힐 호텔&리조트,0,1,Y,,,2,,,제주특별자치도 제주시 1100로 2671-30,제주특별자치도 제주시 노형동 산 13,,,,1,798000,
h_h001428,디아넥스호텔,0,1,Y,,,2,,,제주특별자치도 서귀포시 안덕면 산록남로762번길 71,제주특별자치도 서귀포시 안덕면 상천리 380-7,,,,1,367760,
h_h001429,더스테이센추리호텔,1,1,Y,,,4,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-19 23:15:00,1,153000,더 스테이 센추리 호텔 
h_h001433,애월오션스테이,1,3,Y,,,3,,제주 애월 오션스테이펜션,제주특별자치도 제주시 애월읍 애월해안로 412,제주특별자치도 제주시 애월읍 고내리 76-1,3349131,5011025333,2023-06-07 00:00:00,1,80500,숙박비
h_h001433,애월오션스테이,2,3,Y,,,3,,애월오션스테이,제주특별자치도 제주시 애월읍 애월해안로 412,제주특별자치도 제주시 애월읍 고내리 76-1,3349131,5011025333,2023-06-28 15:05:00,1,50000,숙박비
h_h001433,제주해조대,2,3,Y,,,3,,11번가,서울 중구 한강대로 416,,2005005,1114011800,2023-06-07 00:00:00,1,324000,제주 해조대 펜션 
h_h001433,코코스펜션,1,3,Y,,,3,,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,,1,100000,제주 코코스펜션
h_h001434,각이진별,0,11,Y,,,2,,,제주특별자치도 제주시 한경면 명이1길 6,제주특별자치도 제주시 한경면 저지리 2969-19,,,,5,110000,
h_h001434,제주부영호텔앤리조트,0,1,Y,,,2,,,제주특별자치도 서귀포시 중문관광로 222,제주특별자치도 서귀포시 중문동 2700-2,,,,1,154091,
h_h001434,제주연동모디움,0,11,Y,,,2,,,제주특별자치도 제주시 삼무로1길 10-9,제주특별자치도 제주시 연동 260-38,,,,1,54299,
h_h001434,코델리아S호텔,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 일주동로 4186,제주특별자치도 서귀포시 성산읍 오조리 990-1,,,,1,98000,
h_h001436,제주사교장,0,7,Y,,,1,,,제주특별자치도 제주시 중앙로14길 28,제주특별자치도 제주시 삼도이동 913-4,,,,1,59900,
h_h001438,시드니,0,1,Y,,,2,,,제주특별자치도 제주시 애월읍 애월해안로 943,제주특별자치도 제주시 애월읍 하귀2리 2615-7,,,,1,30000,
h_h001438,제주스테이호텔,0,2,Y,,,2,,,제주특별자치도 제주시 무근성7길 22,제주특별자치도 제주시 삼도이동 1053-15,,,,1,31320,
h_h001438,호텔브릿지 서귀포,0,1,Y,,,2,,,제주특별자치도 서귀포시 태평로 436,제주특별자치도 서귀포시 서귀동 162-4,,,,1,33650,
h_h001441,호텔 케니 서귀포,1,1,N,,,1,,주식회사 호텔,제주특별자치도 서귀포시 동문로 42,제주특별자치도 서귀포시 서귀동 270-9,3350339,5013010100,2023-06-30 23:15:00,3,68000,숙박비
h_h001441,후스토리게스트하우스,1,7,Y,,,1,,후스토리게스트하우스,제주특별자치도 서귀포시 색달중앙로 15-1,제주특별자치도 서귀포시 색달동 2534-7,3350133,5013011900,2023-07-01 19:33:00,3,42072,숙박비
h_h001443,파르나스호텔 제주,0,1,Y,,,2,,,제주특별자치도 서귀포시 중문관광로72번길 100,제주특별자치도 서귀포시 색달동 3039-1,,,,2,375600,
h_h001443,해일월,0,8,Y,,,2,,,제주특별자치도 제주시 구좌읍 김녕항3길 26-29,제주특별자치도 제주시 구좌읍 김녕리 4054,,,,5,190000,
h_h001443,호텔스카이파크 제주1호점,1,1,Y,,,2,,호텔 스카이파크 제주1호점,제주특별자치도 제주시 삼무로 48,제주특별자치도 제주시 연동 272-29,3349083,5011013700,2023-06-19 20:22:00,1,36000,숙박비
h_h001447,까사로마호텔,1,1,Y,,,2,,㈜인터파크 트리플,서울 강남구 삼성로 512,,3122005,1168010500,2023-06-12 10:36:00,1,234000,까사로마 호텔 서귀포
h_h001451,그랜드하얏트제주,0,1,Y,,,2,,,제주특별자치도 제주시 노연로 12,제주특별자치도 제주시 노형동 925,,,,4,716000,
h_h001453,제주드헤브,1,3,Y,,,2,,제주 드헤브펜션,제주특별자치도 제주시 구좌읍 문주란로1길 74-24,제주특별자치도 제주시 구좌읍 하도리 1774-10,4847685,5011025631,2023-07-04 00:00:00,1,250200,숙박비
h_h001458,메종글래드제주,1,1,Y,,,4,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-11 16:10:00,1,79000,HO-[임박 특가]스탠다드
h_h001458,제주노블피아호텔,1,1,Y,,,4,,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-11 16:16:00,1,109000,HO-[임박특가]스텐다드
h_h001458,제주노블피아호텔,2,1,Y,,,4,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-06-11 16:19:00,1,56400,HO-스탠다드 트윈
h_h001461,코자호텔,1,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-18 17:12:00,3,185208,제주 해수스파호텔 코자
h_h001462,물뜰에쉼팡리조트,0,4,Y,,,2,,,제주특별자치도 제주시 한림읍 귀덕로 73,제주특별자치도 제주시 한림읍 귀덕리 721-1,,,,5,114400,
h_h001464,호텔스위트캐슬,1,1,Y,,,2,,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-26 21:37:00,1,150800,숙박비
h_h001465,포도호텔,1,1,Y,,,2,,SK핀크스 주식회사,제주특별자치도 서귀포시 안덕면 산록남로 863,제주특별자치도 서귀포시 안덕면 상천리 산 62-3,3020010,5013031030,2023-07-02 00:00:00,1,1373000,숙박비
h_h001466,오케이코퍼레이션(서귀포 JS호텔),1,1,Y,,,4,,호텔스닷컴,,,,,2023-07-08 00:00:00,1,173840,서귀포 JS호텔
h_h001467,올레스테이,1,7,Y,,,1,,(주) 간세,제주특별자치도 서귀포시 중정로 22,제주특별자치도 서귀포시 서귀동 316-1,3350254,5013010100,2023-06-27 16:16:00,1,50000,숙박비
h_h001468,WE호텔,1,1,Y,,,2,,,,,,,2023-06-27 00:00:00,3,231371,슈페리어 트윈 숙박비
h_h001473,서문레지던스,0,1,Y,,,2,,,제주특별자치도 제주시 서문로4길 16-8,제주특별자치도 제주시 용담일동 137-4,,,,1,73000,
h_h001473,아길라호텔,0,1,Y,,,2,,,제주특별자치도 제주시 한림읍 옹포2길 10,제주특별자치도 제주시 한림읍 협재리 1398,,,,1,105300,
h_h001473,히든클리프호텔&네이쳐,0,1,Y,,,2,,,제주특별자치도 서귀포시 예래해안로 542,제주특별자치도 서귀포시 상예동 625,,,,1,214390,
h_h001477,플레이스캠프제주,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 동류암로 20,제주특별자치도 서귀포시 성산읍 고성리 297-1,,,,1,54554,
h_h001477,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,0,1,Y,,,2,,,제주특별자치도 제주시 서부두2길 26,제주특별자치도 제주시 건입동 1443-2,,,,1,42320,
h_h001478,제주도게스트하우스파티 한담누리,0,7,Y,,,2,,,제주특별자치도 제주시 애월읍 일주서로 6158,제주특별자치도 제주시 애월읍 애월리 2443-2,,,,5,50000,
h_h001478,호텔더레드,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-03 20:25:00,1,36750,호텔 더 레드 제주 
h_h001481,더나인스테이,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-16 22:57:00,3,36377,제주 더나인스테이
h_h001481,더드림호텔,0,2,Y,,,2,,,경기 포천시 중앙로110번길 24,경기 포천시 신읍동 22-2,,,,1,50000,
h_h001481,드림호텔,1,2,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-21 10:48:00,3,41000,
h_h001481,런호텔,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-16 22:58:00,3,29000,
h_h001482,대정시크릿풀빌라&리조트,0,3,Y,,,2,,,제주특별자치도 서귀포시 대정읍 노을해안로 216-6,제주특별자치도 서귀포시 대정읍 영락리 1551-28,,,,1,78000,
h_h001482,서귀포귤림성,0,3,Y,,,2,,,제주특별자치도 서귀포시 일주동로 8941,제주특별자치도 서귀포시 호근동 569-2,,,,1,80000,
h_h001491,동백장게스트하우스,1,7,Y,,,1,,동백장게스트하우스,제주특별자치도 제주시 애월읍 하광로 289,제주특별자치도 제주시 애월읍 광령리 3850-11,3349202,5011025321,2023-06-14 00:00:00,1,9900,숙박비
h_h001492,씨엘로펜션,0,3,Y,,,4,,,제주특별자치도 서귀포시 남원읍 신례로 101-4,제주특별자치도 서귀포시 남원읍 신례리 362-8,,,,1,311930,
h_h001492,통나무파크,0,3,Y,,,4,,,제주특별자치도 제주시 애월읍 도치돌길 293,제주특별자치도 제주시 애월읍 납읍리 102,,,,1,110000,
h_h001493,호텔브릿지 서귀포,1,1,Y,,,5,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-06-19 22:32:00,1,151120,HO-스탠다드 트리플 사이드
h_h001493,호텔브릿지 서귀포,2,1,Y,,,5,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-06-19 22:28:00,1,104000,HO-디럭스 더블 사이드
h_h001494,제주신화월드 신화빌라스5단지,0,4,Y,,,2,,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,제주특별자치도 서귀포시 안덕면 서광리 2518,,,,4,50000,
h_h001494,호텔시리우스,0,1,Y,,,2,,,제주특별자치도 제주시 도령로 133,제주특별자치도 제주시 연동 2334-4,,,,5,250000,
h_h001497,레몬밤스테이,1,3,Y,,,2,,에어비앤비,,,,,2023-06-19 01:41:00,1,68162,숙박비
h_h001497,자인빌리지펜션,1,3,Y,,,2,,주식회사 떠나요,서울 성동구 광나루로6길 54,서울 성동구 성수동2가 279-14,4109035,1120011500,2023-06-19 01:23:00,1,49000,숙박비
h_h001497,코자호텔,1,1,Y,,,2,,아고다,,,,,2023-06-18 00:00:00,1,61116,Seawater Spa Hotel Coza
